,time,low,high,open,close,volume
36,1628496000,460.62,467.08,463.08,466.79,428.158
37,1628492400,454.94,463.24,457.75,463.16,656.576
38,1628488800,450.82,459.08,457.69,457.01,775.027
39,1628485200,456.28,462.0,460.01,457.61,347.222
40,1628481600,456.44,461.41,460.43,460.52,592.991
41,1628478000,456.08,461.11,457.32,460.72,982.775
42,1628474400,451.0,458.1,453.05,457.72,682.754
43,1628470800,444.9,454.59,452.71,453.62,1967.877
44,1628467200,452.23,469.96,467.99,452.59,2497.411
45,1628463600,466.31,478.0,475.11,467.49,1757.825
46,1628460000,472.11,476.65,472.86,474.72,553.165
47,1628456400,463.56,472.86,465.44,472.72,396.28
48,1628452800,459.43,468.4,461.97,464.96,1379.63
49,1628449200,457.35,464.03,460.05,462.35,1837.381
50,1628445600,459.06,468.07,466.32,460.14,1233.665
51,1628442000,462.56,471.36,470.01,466.55,1305.133
52,1628438400,470.0,478.89,476.44,470.0,3521.947
53,1628434800,474.59,479.15,476.61,475.74,917.445
54,1628431200,476.0,493.47,492.78,476.12,892.851
55,1628427600,489.9,495.39,492.25,492.61,504.358
56,1628424000,485.53,493.04,485.83,492.09,711.282
57,1628420400,485.0,489.29,486.06,486.15,548.364
58,1628416800,485.3,496.15,494.65,486.14,669.176
59,1628413200,492.35,497.01,492.35,494.72,337.089
60,1628409600,492.42,501.45,499.43,492.42,570.409
61,1628406000,498.6,505.39,503.09,498.6,370.022
62,1628402400,494.25,505.48,494.88,503.08,1542.426
63,1628398800,490.88,497.25,493.55,494.94,1239.453
64,1628395200,492.01,499.32,498.22,493.51,448.916
65,1628391600,490.32,498.13,491.31,498.07,1227.576
66,1628388000,490.41,496.3,493.29,491.38,1152.482
67,1628384400,490.75,502.97,502.51,494.78,1047.483
68,1628380800,500.49,513.11,507.87,502.23,3141.655
69,1628377200,494.05,508.08,494.05,508.0,3449.799
70,1628373600,487.74,496.75,489.28,494.05,646.223
71,1628370000,488.37,497.65,495.1,489.34,770.094
72,1628366400,491.3,498.64,492.36,495.06,931.251
73,1628362800,484.21,494.99,488.74,492.48,1678.149
74,1628359200,479.82,491.57,482.36,488.77,1503.58
75,1628355600,475.83,487.56,484.76,482.42,768.122
76,1628352000,469.86,485.8,484.42,484.9,1627.509
77,1628348400,480.76,490.65,482.68,484.34,1062.941
78,1628344800,475.75,484.04,475.86,482.69,1552.11
79,1628341200,475.34,489.19,484.44,475.34,1310.57
80,1628337600,478.8,502.69,497.06,484.52,2492.344
81,1628334000,489.87,498.79,494.54,497.15,498.466
82,1628330400,490.19,498.05,493.62,494.57,1195.577
83,1628326800,485.64,495.0,486.23,494.09,1656.064
84,1628323200,480.77,486.34,482.52,486.15,858.571
85,1628319600,479.34,484.08,481.04,482.87,815.839
86,1628316000,475.28,481.59,477.27,481.04,1435.618
87,1628312400,473.46,479.46,473.58,477.27,982.542
88,1628308800,472.41,478.84,473.87,473.63,1340.538
89,1628305200,469.46,475.61,475.36,473.67,970.835
90,1628301600,473.58,480.0,478.63,475.47,1233.139
91,1628298000,472.7,479.97,476.28,478.43,779.849
92,1628294400,461.1,476.22,466.55,476.22,1032.606
93,1628290800,465.25,471.15,470.88,466.74,363.081
94,1628287200,463.43,471.11,463.43,470.89,521.099
95,1628283600,463.67,471.34,471.04,463.75,681.763
96,1628280000,467.46,476.74,475.42,471.22,1018.121
97,1628276400,473.07,481.75,479.24,474.91,919.937
98,1628272800,479.16,484.75,483.58,479.16,645.811
99,1628269200,476.4,485.14,477.26,483.62,1432.929
100,1628265600,473.27,481.89,474.56,476.63,2345.544
101,1628262000,463.06,474.61,464.75,474.4,916.627
102,1628258400,463.06,468.93,467.48,464.75,447.77
103,1628254800,460.05,467.97,465.14,467.35,1119.299
104,1628251200,455.23,466.65,457.73,465.23,1435.541
105,1628247600,457.1,461.64,459.34,457.86,627.811
106,1628244000,455.98,462.12,459.68,459.36,714.196
107,1628240400,457.86,463.51,462.9,459.57,389.429
108,1628236800,455.08,463.16,458.57,463.16,369.985
109,1628233200,456.9,461.54,460.22,458.34,417.82
110,1628229600,456.09,462.44,456.78,460.01,678.119
111,1628226000,452.27,457.71,454.01,457.0,546.672
112,1628222400,450.0,457.7,454.95,453.91,1625.304
113,1628218800,452.98,462.05,459.29,455.07,1627.91
114,1628215200,457.93,473.24,472.83,459.49,4090.716
115,1628211600,468.77,474.18,470.18,473.27,680.877
116,1628208000,466.69,479.09,475.37,469.71,1958.213
117,1628204400,474.13,479.49,476.13,475.53,807.418
118,1628200800,473.18,481.57,479.69,476.1,1647.267
119,1628197200,477.82,483.18,480.7,479.7,868.832
120,1628193600,477.59,482.81,480.01,480.87,1416.807
121,1628190000,478.62,490.44,487.79,479.76,1039.921
122,1628186400,481.12,493.58,486.72,487.89,2657.743
123,1628182800,481.07,489.0,483.59,486.26,1569.012
124,1628179200,476.02,487.48,476.85,483.23,3683.33
125,1628175600,475.44,488.45,486.65,477.55,3342.941
126,1628172000,462.03,494.73,465.52,486.88,7181.026
127,1628168400,450.64,466.18,454.39,465.5,3152.412
128,1628164800,436.42,454.53,444.49,454.3,1800.642
129,1628161200,440.96,456.46,450.5,445.0,1450.324
130,1628157600,442.19,451.22,443.85,450.31,1175.583
131,1628154000,441.39,454.33,451.39,443.86,1294.512
132,1628150400,449.28,461.91,458.18,451.21,839.254
133,1628146800,447.12,461.04,447.91,458.31,1627.729
134,1628143200,445.86,450.07,449.93,447.82,1068.295
135,1628139600,447.0,454.24,453.24,449.92,2358.035
136,1628136000,452.78,455.83,455.28,453.33,1403.145
137,1628132400,453.38,461.47,457.58,455.43,1853.893
138,1628128800,455.96,463.78,461.42,457.73,1809.193
139,1628125200,450.78,461.69,454.8,460.9,3557.999
140,1628121600,454.09,470.85,464.14,454.93,2569.791
141,1628118000,459.91,467.08,463.66,464.06,1194.62
142,1628114400,459.87,472.79,467.03,463.64,3218.501
143,1628110800,464.01,470.0,464.13,466.78,2351.567
144,1628107200,453.34,470.05,455.01,464.45,5442.432
145,1628103600,444.31,456.05,449.39,454.45,2900.102
146,1628100000,442.42,449.55,442.42,449.04,1095.553
147,1628096400,441.07,448.63,447.19,442.35,2084.714
148,1628092800,432.91,447.2,434.9,447.2,3420.293
149,1628089200,430.74,440.62,431.09,434.9,3974.989
150,1628085600,427.18,434.99,428.65,430.94,3584.518
151,1628082000,425.52,436.19,425.79,428.78,5049.845
152,1628078400,415.35,425.78,417.49,425.78,3748.27
153,1628074800,409.74,419.24,410.19,416.89,1445.425
154,1628071200,404.24,412.0,407.57,410.09,762.344
155,1628067600,403.33,411.63,406.63,407.39,1278.778
156,1628064000,394.66,406.96,396.48,406.93,1943.29
157,1628060400,394.03,396.54,394.79,396.53,397.593
158,1628056800,393.89,396.06,394.59,394.64,465.911
159,1628053200,392.55,395.42,392.67,394.77,453.922
160,1628049600,392.07,394.78,394.04,392.45,333.87
161,1628046000,393.05,398.37,393.52,393.96,709.106
162,1628042400,393.0,396.98,396.68,393.57,233.61
163,1628038800,394.02,398.34,396.34,396.3,253.419
164,1628035200,391.1,397.33,396.26,395.95,374.714
165,1628031600,395.16,399.88,397.92,396.57,237.527
166,1628028000,393.81,398.75,394.92,397.49,560.434
167,1628024400,392.2,395.85,392.39,394.82,234.343
168,1628020800,389.4,394.04,393.06,392.28,853.52
169,1628017200,393.0,397.5,395.92,393.17,393.061
170,1628013600,393.08,398.02,396.46,396.03,864.072
171,1628010000,394.48,400.33,394.48,396.24,1047.638
172,1628006400,389.11,396.0,393.59,394.64,1035.49
173,1628002800,389.91,397.87,396.38,393.52,635.895
174,1627999200,396.16,400.29,399.06,396.63,1216.37
175,1627995600,396.2,400.89,396.66,398.9,612.684
176,1627992000,387.82,396.71,392.93,396.55,557.094
177,1627988400,392.97,396.88,396.15,393.27,290.314
178,1627984800,391.74,397.61,392.17,396.43,476.764
179,1627981200,388.0,392.34,391.7,392.34,611.327
180,1627977600,390.1,393.98,393.48,391.54,308.075
181,1627974000,389.14,394.12,391.8,393.85,1371.226
182,1627970400,388.38,393.83,389.45,392.24,587.229
183,1627966800,385.57,390.8,390.8,389.46,1209.472
184,1627963200,390.45,396.63,395.28,390.63,714.594
185,1627959600,391.25,395.45,392.2,395.28,714.736
186,1627956000,390.98,397.14,397.12,392.57,1601.513
187,1627952400,396.68,403.34,402.74,397.06,1452.292
188,1627948800,402.34,408.72,407.28,402.98,1810.549
189,1627945200,407.0,414.37,412.65,407.28,207.456
190,1627941600,409.62,413.44,410.04,412.56,281.126
191,1627938000,404.78,410.85,408.21,410.04,340.747
192,1627934400,406.38,411.89,409.24,408.58,730.912
193,1627930800,409.0,417.39,415.0,409.47,948.332
194,1627927200,413.11,418.81,416.88,415.15,969.672
195,1627923600,415.22,419.79,417.37,416.8,842.653
196,1627920000,415.73,422.91,420.05,417.52,1531.64
197,1627916400,418.3,426.76,420.85,419.91,3259.545
198,1627912800,409.86,423.7,412.42,420.81,2751.37
199,1627909200,403.02,412.35,404.18,412.04,1875.522
200,1627905600,396.34,404.81,400.43,403.61,1628.026
201,1627902000,398.08,402.86,402.82,400.43,878.433
202,1627898400,398.15,404.06,398.74,402.92,613.669
203,1627894800,394.0,400.35,397.04,398.81,879.35
204,1627891200,396.68,407.54,405.63,396.82,952.339
205,1627887600,402.26,407.45,405.94,405.62,987.474
206,1627884000,395.32,406.71,396.57,405.43,1458.871
207,1627880400,395.66,399.88,395.89,396.56,999.518
208,1627876800,393.52,400.39,399.93,395.89,1253.027
209,1627873200,398.92,406.77,405.13,399.7,1292.465
210,1627869600,399.26,406.6,400.21,405.13,1326.905
211,1627866000,394.32,401.31,397.34,400.52,1412.289
212,1627862400,397.1,410.95,409.18,397.48,3885.659
213,1627858800,404.06,420.17,413.65,408.9,2283.672
214,1627855200,411.38,425.63,415.88,413.63,7572.552
215,1627851600,409.0,416.0,410.27,415.67,1937.615
216,1627848000,405.18,411.18,407.1,410.4,979.749
217,1627844400,396.11,407.36,401.9,407.11,2287.881
218,1627840800,396.31,402.84,397.48,402.17,250.752
219,1627837200,394.86,400.6,398.64,397.35,616.165
220,1627833600,392.13,402.5,401.97,398.69,1647.956
221,1627830000,400.26,404.41,401.41,401.88,690.765
222,1627826400,400.01,403.75,401.18,401.82,1691.283
223,1627822800,400.51,405.25,403.42,401.24,1151.223
224,1627819200,402.87,407.52,403.98,403.63,593.936
225,1627815600,399.33,405.5,402.56,404.03,860.97
226,1627812000,402.56,410.16,409.88,402.97,474.082
227,1627808400,406.41,410.58,406.59,410.19,304.018
228,1627804800,403.96,408.53,404.71,406.62,526.37
229,1627801200,404.4,411.0,409.55,404.7,890.183
230,1627797600,407.85,411.05,410.2,409.29,506.583
231,1627794000,407.45,413.13,411.76,410.34,1008.427
232,1627790400,411.86,417.4,416.62,411.86,583.939
233,1627786800,410.87,416.96,412.74,416.53,751.574
234,1627783200,409.73,414.27,412.81,412.47,844.701
235,1627779600,411.24,414.99,414.41,412.31,1016.964
236,1627776000,404.71,415.33,406.3,414.48,1768.686
237,1627772400,405.36,409.29,409.0,406.15,968.464
238,1627768800,404.98,410.49,407.66,409.02,1276.642
239,1627765200,401.56,408.0,401.56,407.47,1847.651
240,1627761600,395.7,403.24,396.48,401.55,449.702
241,1627758000,395.52,399.55,398.24,396.6,163.67
242,1627754400,393.65,399.1,394.44,398.51,572.509
243,1627750800,394.0,397.67,396.0,395.15,556.027
244,1627747200,395.65,399.98,398.39,396.0,366.743
245,1627743600,394.52,398.61,395.98,398.51,354.03
246,1627740000,394.0,398.47,398.01,396.27,674.861
247,1627736400,397.2,402.49,401.77,398.41,537.394
248,1627732800,398.22,403.43,399.2,401.61,461.371
249,1627729200,396.75,402.95,402.03,399.59,487.787
250,1627725600,399.39,404.4,399.71,402.06,125.716
251,1627722000,399.18,403.57,402.87,399.66,206.943
252,1627718400,399.35,403.07,399.82,402.92,179.606
253,1627714800,395.43,400.91,395.91,400.0,172.701
254,1627711200,393.59,397.11,397.11,395.93,204.906
255,1627707600,393.75,400.46,399.63,397.18,631.078
256,1627704000,398.07,404.53,404.22,399.89,241.19
257,1627700400,402.57,406.59,404.96,404.09,1138.488
258,1627696800,404.5,408.8,405.16,404.93,1079.852
259,1627693200,402.31,406.6,404.36,405.17,1369.446
260,1627689600,398.72,408.29,404.69,404.38,1091.297
261,1627686000,399.17,405.1,401.34,404.33,898.826
262,1627682400,398.65,403.21,399.58,401.33,633.137
263,1627678800,397.5,403.81,398.8,399.3,2771.055
264,1627675200,390.5,399.23,391.0,398.45,2663.534
265,1627671600,387.28,391.26,388.18,391.04,415.261
266,1627668000,386.08,391.67,391.57,388.24,1136.533
267,1627664400,386.57,392.28,386.9,391.62,645.134
268,1627660800,384.92,388.73,388.51,386.8,560.355
269,1627657200,384.6,388.64,387.75,388.2,849.86
270,1627653600,384.0,389.15,384.98,387.72,719.371
271,1627650000,382.8,387.13,384.18,384.81,712.29
272,1627646400,383.07,387.16,384.62,384.19,271.059
273,1627642800,383.09,387.79,387.24,383.88,851.831
274,1627639200,384.98,389.38,386.76,387.58,644.151
275,1627635600,382.3,387.48,386.43,387.48,1050.092
276,1627632000,383.0,400.07,399.68,386.06,1567.269
277,1627628400,395.32,400.34,396.78,399.94,591.474
278,1627624800,393.46,397.87,396.34,396.97,827.048
279,1627621200,395.63,401.16,401.16,396.19,537.479
280,1627617600,397.77,403.67,401.61,401.37,1103.495
281,1627614000,400.53,407.2,405.57,401.58,2316.3
282,1627610400,403.13,410.41,409.8,405.75,2392.109
283,1627606800,397.86,412.11,399.88,409.65,2422.361
284,1627603200,393.56,400.94,396.75,399.98,1170.391
285,1627599600,393.07,402.0,393.24,396.54,2101.937
286,1627596000,390.05,393.62,390.22,392.95,423.435
287,1627592400,388.45,390.88,390.58,390.22,434.709
288,1627588800,389.04,394.31,389.81,390.57,889.155
289,1627585200,387.88,392.04,388.38,390.06,560.601
290,1627581600,388.08,393.53,392.84,388.37,520.631
291,1627578000,391.12,395.56,392.71,392.23,470.295
292,1627574400,391.8,396.61,395.11,392.7,567.223
293,1627570800,392.12,397.6,393.95,394.69,703.075
294,1627567200,390.23,396.99,393.84,393.85,422.873
295,1627563600,388.62,395.13,389.64,393.7,610.256
296,1627560000,386.8,391.42,390.01,389.81,447.636
297,1627556400,387.47,395.55,395.03,389.7,630.103
298,1627552800,391.73,398.26,397.05,395.09,708.326
299,1627549200,391.55,399.0,391.55,396.76,939.975
300,1627545600,389.79,394.13,392.29,391.76,747.634
301,1627542000,391.04,396.08,393.39,392.12,1161.331
302,1627538400,392.35,398.17,396.98,393.47,1107.824
303,1627534800,385.21,399.0,387.21,396.7,3867.827
304,1627531200,380.98,387.99,381.77,386.77,926.936
305,1627527600,379.5,386.32,383.19,381.86,1126.247
306,1627524000,381.24,385.69,381.74,382.86,594.865
307,1627520400,378.26,385.32,383.16,381.98,4303.9
308,1627516800,382.88,389.01,388.39,383.26,1362.284
309,1627513200,384.81,390.53,388.25,388.44,1115.052
310,1627509600,385.28,391.76,386.85,388.69,1166.522
311,1627506000,384.8,388.2,386.38,386.82,508.19
312,1627502400,385.12,389.82,389.82,386.54,970.249
313,1627498800,385.63,392.34,391.36,389.68,2039.905
314,1627495200,380.8,393.31,381.62,391.33,2332.894
315,1627491600,381.4,394.98,393.64,381.77,1927.129
316,1627488000,388.81,394.03,391.33,393.4,917.316
317,1627484400,387.48,392.32,389.43,391.2,1342.82
318,1627480800,384.82,389.85,387.74,389.41,842.009
319,1627477200,384.0,390.93,387.51,387.55,2125.646
320,1627473600,386.42,396.08,395.56,387.3,2175.204
321,1627470000,390.11,397.97,390.48,395.34,1266.949
322,1627466400,390.21,395.0,392.65,390.48,932.714
323,1627462800,389.43,393.94,390.96,392.89,782.072
324,1627459200,388.55,397.19,392.88,390.75,1133.389
325,1627455600,384.71,395.79,384.71,392.91,1385.446
326,1627452000,383.73,392.31,392.16,384.74,1306.412
327,1627448400,387.7,394.62,388.0,392.22,1098.308
328,1627444800,387.33,391.36,389.02,388.4,1216.038
329,1627441200,388.89,394.17,393.21,389.04,1506.568
330,1627437600,391.72,400.63,397.25,392.74,3031.105
331,1627434000,386.85,398.01,389.68,397.97,2107.658
332,1627430400,386.47,394.03,392.49,389.97,1881.836
333,1627426800,386.2,393.24,391.27,392.7,986.904
334,1627423200,385.71,394.58,389.37,391.04,1106.309
335,1627419600,384.37,390.08,385.12,389.3,666.009
336,1627416000,379.34,385.56,379.47,385.3,585.399
337,1627412400,378.9,386.18,383.97,379.13,1126.03
338,1627408800,376.85,384.13,381.62,383.8,1230.935
339,1627405200,376.68,382.52,378.7,381.5,1711.805
340,1627401600,377.01,390.14,388.7,378.46,3712.289
341,1627398000,382.66,401.19,397.64,388.71,3774.864
342,1627394400,392.61,405.8,403.79,396.86,1646.129
343,1627390800,402.81,407.76,405.1,403.38,2038.391
344,1627387200,398.26,406.28,404.66,404.85,1789.162
345,1627383600,396.65,405.51,397.6,404.99,1621.12
346,1627380000,392.0,398.05,393.54,397.6,724.853
347,1627376400,388.67,394.99,392.14,393.71,548.6
348,1627372800,383.27,392.11,386.62,391.84,615.986
349,1627369200,382.64,387.37,383.46,386.68,812.96
350,1627365600,382.79,388.61,384.68,383.42,1170.578
351,1627362000,380.76,386.79,382.26,384.59,1909.745
352,1627358400,381.16,386.53,383.05,382.24,3263.728
353,1627354800,375.32,385.96,377.41,383.27,3382.656
354,1627351200,377.41,386.3,379.68,377.41,1494.458
355,1627347600,377.65,394.54,393.3,379.84,5048.605
356,1627344000,386.94,397.0,391.83,393.31,1967.121
357,1627340400,390.15,396.31,395.9,392.15,1558.264
358,1627336800,390.45,397.97,395.12,396.28,3018.919
359,1627333200,385.01,398.33,398.33,394.71,3134.669
360,1627329600,391.95,417.8,417.49,398.49,5611.52
361,1627326000,417.04,428.67,419.13,417.52,2210.718
362,1627322400,415.7,420.73,420.73,419.43,1522.061
363,1627318800,414.55,421.2,420.15,420.74,1406.281
364,1627315200,415.11,422.65,416.37,420.0,1603.642
365,1627311600,408.6,419.09,410.71,416.78,2586.545
366,1627308000,408.77,419.66,416.79,410.71,1434.865
367,1627304400,408.72,422.64,422.58,417.04,2932.428
368,1627300800,421.41,429.59,427.03,422.37,1811.035
369,1627297200,425.16,431.15,431.15,426.97,1344.715
370,1627293600,425.51,433.19,426.27,431.31,1372.689
371,1627290000,422.41,430.0,423.61,426.44,1319.891
372,1627286400,412.99,424.83,421.93,423.58,1868.579
373,1627282800,420.18,433.28,426.55,421.94,3779.271
374,1627279200,422.82,438.0,423.01,426.74,5390.567
375,1627275600,415.77,425.13,418.11,423.4,2018.549
376,1627272000,415.04,420.72,415.88,417.88,3122.846
377,1627268400,411.0,416.64,411.24,415.63,3835.453
378,1627264800,408.78,416.0,415.99,411.05,5111.214
379,1627261200,402.61,416.76,408.47,415.99,9954.787
380,1627257600,388.69,409.18,391.68,408.29,4545.267
381,1627254000,385.0,392.0,387.34,391.59,1980.727
382,1627250400,385.0,388.55,386.1,387.63,547.742
383,1627246800,383.96,388.0,385.9,386.08,945.461
384,1627243200,379.82,385.9,383.94,385.73,1311.85
385,1627239600,382.34,388.66,384.52,384.09,1810.193
386,1627236000,382.7,386.1,383.94,384.19,1623.287
387,1627232400,374.31,384.25,376.27,384.04,2492.639
388,1627228800,373.3,377.31,377.1,376.21,1723.394
389,1627225200,371.92,378.7,373.3,377.38,2092.256
390,1627221600,370.11,378.07,377.83,374.07,2772.583
391,1627218000,377.27,385.43,382.26,377.89,3636.022
392,1627214400,380.6,390.74,390.74,382.4,3243.383
393,1627210800,390.74,394.74,394.37,391.25,1937.72
394,1627207200,394.04,406.67,405.6,394.48,1395.783
395,1627203600,400.95,406.41,402.81,405.3,538.982
396,1627200000,400.81,411.87,409.88,402.58,806.284
397,1627196400,405.6,413.08,405.6,409.83,801.461
398,1627192800,401.71,406.84,402.49,405.69,355.093
399,1627189200,400.26,405.4,403.52,402.91,356.946
400,1627185600,399.12,406.4,399.75,403.53,490.526
401,1627182000,399.27,404.93,403.43,399.75,554.824
402,1627178400,396.64,403.88,396.96,403.32,562.417
403,1627174800,396.34,403.49,398.5,397.07,1105.305
404,1627171200,395.3,410.81,410.15,399.09,1576.431
405,1627167600,404.35,410.41,407.98,410.41,582.294
406,1627164000,405.07,410.38,410.38,408.2,623.647
407,1627160400,403.89,412.54,406.85,410.78,806.75
408,1627156800,403.91,410.84,407.25,407.26,797.665
409,1627153200,404.98,423.06,423.06,408.04,2146.93
410,1627149600,421.63,427.4,422.32,423.05,1269.387
411,1627146000,413.82,428.56,415.42,422.28,3642.005
412,1627142400,403.85,415.98,405.83,415.42,1003.103
413,1627138800,405.53,411.23,407.08,406.12,420.262
414,1627135200,404.42,410.48,407.75,407.31,803.978
415,1627131600,405.48,410.05,406.74,408.01,1161.201
416,1627128000,404.42,409.06,406.53,406.92,443.134
417,1627124400,403.2,413.16,410.19,406.56,1063.675
418,1627120800,408.21,414.43,411.06,410.19,280.143
419,1627117200,404.24,411.21,404.24,411.09,795.8
420,1627113600,401.27,409.03,408.4,403.74,1077.499
421,1627110000,407.55,413.41,413.18,408.4,520.386
422,1627106400,411.44,415.51,413.97,413.23,384.233
423,1627102800,408.19,413.91,411.58,413.51,770.078
424,1627099200,411.12,416.65,415.64,411.27,429.639
425,1627095600,411.42,415.8,414.58,415.59,625.224
426,1627092000,410.93,414.58,412.32,414.24,712.41
427,1627088400,403.29,413.45,412.64,412.32,4279.272
428,1627084800,411.35,419.46,418.19,412.39,1051.269
429,1627081200,411.29,418.54,413.1,418.04,1285.464
430,1627077600,402.85,414.0,403.62,412.95,1304.878
431,1627074000,397.17,404.3,398.06,403.59,670.692
432,1627070400,390.87,398.87,392.08,398.1,707.063
433,1627066800,389.12,394.09,390.56,391.86,906.238
434,1627063200,388.53,394.11,391.14,390.74,570.803
435,1627059600,385.89,391.89,391.01,391.33,1027.761
436,1627056000,385.76,395.07,394.43,390.94,2117.552
437,1627052400,394.03,402.4,401.92,394.4,1786.826
438,1627048800,400.36,407.07,406.75,401.96,1082.522
439,1627045200,402.53,407.14,404.58,406.6,989.0
440,1627041600,397.44,405.05,398.8,404.43,1274.005
441,1627038000,398.39,406.27,399.79,399.16,1245.406
442,1627034400,397.4,401.8,400.54,399.92,1296.013
443,1627030800,400.47,410.91,404.62,400.74,1852.161
444,1627027200,404.29,413.95,413.47,405.18,882.303
445,1627023600,410.13,421.12,420.7,413.71,1034.786
446,1627020000,416.23,421.5,419.9,420.59,684.245
447,1627016400,417.55,423.56,419.79,419.29,893.492
448,1627012800,413.56,420.82,416.88,419.65,1701.289
449,1627009200,415.8,424.95,424.5,416.74,1759.826
450,1627005600,419.46,425.89,425.89,423.97,1636.085
451,1627002000,417.0,427.0,417.5,426.0,2586.444
452,1626998400,411.37,418.68,414.18,417.25,1078.156
453,1626994800,409.19,414.82,411.08,414.48,1114.953
454,1626991200,407.01,415.39,412.57,411.71,1376.323
455,1626987600,406.81,415.21,406.81,412.15,1653.917
456,1626984000,405.55,413.5,412.95,407.19,2495.789
457,1626980400,401.27,413.06,404.25,412.93,1530.463
458,1626976800,398.72,410.24,407.75,404.24,2623.447
459,1626973200,391.9,408.28,392.23,407.3,3115.174
460,1626969600,390.64,396.18,394.98,391.85,2054.939
461,1626966000,380.21,395.0,380.91,395.0,2138.5
462,1626962400,376.86,382.09,380.88,380.93,685.071
463,1626958800,380.05,386.88,383.31,381.0,1064.03
464,1626955200,370.29,383.97,377.61,383.06,900.275
465,1626951600,374.22,379.09,378.66,377.63,561.076
466,1626948000,374.43,381.39,379.12,378.25,1094.139
467,1626944400,377.79,390.68,389.2,379.6,850.971
468,1626940800,385.41,391.48,386.99,389.29,815.249
469,1626937200,379.51,388.32,381.51,386.89,1619.747
470,1626933600,377.44,384.4,377.44,381.61,1938.431
471,1626930000,376.28,385.32,383.86,377.92,1799.246
472,1626926400,376.72,391.01,377.51,383.48,2953.984
473,1626922800,370.08,378.49,370.64,377.86,1988.831
474,1626919200,368.36,375.74,375.74,370.68,1445.594
475,1626915600,371.52,378.73,377.31,375.96,1625.055
476,1626912000,373.84,386.45,377.26,377.28,2059.549
477,1626908400,371.29,377.33,377.33,377.31,1176.005
478,1626904800,367.64,377.46,369.25,377.34,925.955
479,1626901200,364.01,370.13,367.87,369.18,703.776
480,1626897600,364.73,369.59,365.82,368.0,988.583
481,1626894000,365.6,379.13,374.7,366.04,2248.056
482,1626890400,374.5,390.73,384.45,374.63,2843.786
483,1626886800,382.1,397.16,396.63,384.43,2750.443
484,1626883200,387.14,399.0,389.26,396.43,2392.701
485,1626879600,382.73,389.63,385.25,389.24,1250.762
486,1626876000,377.59,385.73,377.59,385.25,2021.487
487,1626872400,373.19,379.2,373.19,377.34,1839.181
488,1626868800,372.39,379.49,378.12,373.09,1709.046
489,1626865200,372.49,379.43,375.29,378.4,1145.205
490,1626861600,372.23,379.39,373.39,375.09,1108.79
491,1626858000,363.14,373.81,365.99,373.36,943.684
492,1626854400,363.3,368.73,368.31,365.56,606.332
493,1626850800,366.8,373.27,372.72,368.43,709.778
494,1626847200,368.58,374.77,370.17,372.49,1235.074
495,1626843600,368.44,373.9,373.21,370.35,1947.648
496,1626840000,358.46,377.0,361.22,373.09,3622.083
497,1626836400,355.84,364.24,357.21,360.75,2574.389
498,1626832800,346.11,358.69,346.11,356.76,2215.606
499,1626829200,337.95,347.96,342.48,346.08,4957.862
500,1626825600,341.35,355.46,349.93,342.21,1990.96
501,1626822000,344.59,355.37,344.61,349.82,1715.337
502,1626818400,342.24,353.02,351.36,344.63,2947.07
503,1626814800,350.48,360.84,358.26,351.4,1505.475
504,1626811200,348.17,360.89,348.23,357.73,2877.159
505,1626807600,344.24,353.03,346.79,348.78,2906.308
506,1626804000,337.35,347.66,338.04,346.59,1989.512
