,time,low,high,open,close,volume
47,1628456400,1.4206,1.4417,1.4209,1.4404,2143453.41
48,1628452800,1.4079,1.433,1.4176,1.4205,2219694.36
49,1628449200,1.4075,1.4253,1.4226,1.4176,3435723.61
50,1628445600,1.42,1.4335,1.4295,1.4224,2777867.82
51,1628442000,1.4231,1.4419,1.4363,1.4294,3327678.73
52,1628438400,1.4361,1.4635,1.4498,1.4366,2582892.68
53,1628434800,1.4413,1.4548,1.4491,1.4497,2222734.98
54,1628431200,1.4484,1.4759,1.4722,1.4492,2745610.63
55,1628427600,1.4665,1.4811,1.4791,1.4725,1513247.18
56,1628424000,1.4584,1.4812,1.4609,1.4793,1835999.47
57,1628420400,1.4565,1.47,1.4613,1.4608,1053046.03
58,1628416800,1.4554,1.4787,1.4749,1.4615,1341805.64
59,1628413200,1.4657,1.4828,1.4664,1.4747,895726.06
60,1628409600,1.4656,1.4841,1.4778,1.4669,1092022.12
61,1628406000,1.4758,1.4952,1.4791,1.4783,2840167.57
62,1628402400,1.4656,1.4842,1.4702,1.4793,1850327.05
63,1628398800,1.4493,1.4718,1.4581,1.4697,949770.72
64,1628395200,1.451,1.4698,1.4634,1.4577,1269767.53
65,1628391600,1.4451,1.4663,1.449,1.4633,1564032.52
66,1628388000,1.4353,1.4525,1.4525,1.4497,2032130.04
67,1628384400,1.446,1.4837,1.483,1.4514,2383099.85
68,1628380800,1.4639,1.4865,1.4743,1.4829,3197767.07
69,1628377200,1.4512,1.4794,1.4515,1.4744,2250026.63
70,1628373600,1.4432,1.4594,1.446,1.4511,2187791.9
71,1628370000,1.442,1.4675,1.4519,1.4452,2997946.33
72,1628366400,1.4398,1.4526,1.4468,1.4514,1883648.45
73,1628362800,1.4322,1.4498,1.4371,1.4469,1806046.37
74,1628359200,1.4262,1.4412,1.4371,1.4366,1951679.13
75,1628355600,1.4255,1.4529,1.4519,1.4377,2252036.03
76,1628352000,1.4088,1.4581,1.4568,1.4518,5978602.2
77,1628348400,1.454,1.4776,1.4704,1.4569,2796683.88
78,1628344800,1.4454,1.4783,1.4454,1.4705,3424815.78
79,1628341200,1.4365,1.464,1.4511,1.4452,3402322.84
80,1628337600,1.4416,1.4866,1.4792,1.4511,4927630.42
81,1628334000,1.4568,1.4801,1.4692,1.4792,1849425.22
82,1628330400,1.457,1.481,1.4606,1.4693,2942142.15
83,1628326800,1.4383,1.4614,1.4434,1.4606,1784180.01
84,1628323200,1.4312,1.4433,1.4371,1.4433,732875.77
85,1628319600,1.4258,1.44,1.4313,1.4373,899439.4
86,1628316000,1.4254,1.4447,1.4437,1.4316,1230799.17
87,1628312400,1.438,1.4464,1.4386,1.4435,1394166.64
88,1628308800,1.4376,1.4537,1.4472,1.4387,3329791.42
89,1628305200,1.4285,1.449,1.439,1.4472,3368967.9
90,1628301600,1.417,1.4498,1.4176,1.439,5234372.49
91,1628298000,1.412,1.4234,1.4196,1.4179,1643124.05
92,1628294400,1.3959,1.4197,1.403,1.4197,2210200.17
93,1628290800,1.3944,1.4038,1.3988,1.4032,1546843.79
94,1628287200,1.3922,1.4048,1.3923,1.3991,2252143.31
95,1628283600,1.3924,1.406,1.4054,1.3924,2181825.22
96,1628280000,1.4006,1.4139,1.41,1.4054,2909953.69
97,1628276400,1.4067,1.418,1.4095,1.41,2296193.09
98,1628272800,1.4031,1.4261,1.4248,1.4094,2948691.64
99,1628269200,1.4088,1.4248,1.4089,1.4248,3996102.95
100,1628265600,1.3957,1.4213,1.396,1.4089,8148376.49
101,1628262000,1.3718,1.3984,1.3737,1.3962,3759600.87
102,1628258400,1.365,1.3789,1.3783,1.3738,2271795.71
103,1628254800,1.3708,1.3812,1.3718,1.3784,1441715.63
104,1628251200,1.3622,1.3754,1.3671,1.3716,2201010.67
105,1628247600,1.3654,1.3734,1.3734,1.3673,1206347.49
106,1628244000,1.3712,1.3783,1.3755,1.3738,856446.53
107,1628240400,1.3751,1.3843,1.3843,1.3751,884936.47
108,1628236800,1.3764,1.3847,1.3781,1.3841,1045189.41
109,1628233200,1.3761,1.384,1.3808,1.3782,1015469.63
110,1628229600,1.3744,1.3863,1.3755,1.3811,1337606.81
111,1628226000,1.3678,1.3774,1.369,1.3755,1350413.32
112,1628222400,1.3643,1.3726,1.3685,1.3689,1663998.14
113,1628218800,1.3669,1.38,1.3734,1.3686,1462759.3
114,1628215200,1.3717,1.3849,1.3846,1.3732,1386901.76
115,1628211600,1.3728,1.385,1.3759,1.3848,1536246.7
116,1628208000,1.3729,1.3928,1.3867,1.3755,1951636.89
117,1628204400,1.3861,1.395,1.391,1.3867,2153668.44
118,1628200800,1.385,1.395,1.3926,1.391,2581425.89
119,1628197200,1.3846,1.3945,1.3878,1.3928,1570826.13
120,1628193600,1.3841,1.3933,1.3849,1.3876,1469553.59
121,1628190000,1.383,1.3987,1.3903,1.3845,1992946.99
122,1628186400,1.3838,1.3947,1.3931,1.3902,2781293.88
123,1628182800,1.3773,1.3932,1.3829,1.3931,2274604.47
124,1628179200,1.3696,1.3835,1.3699,1.3829,1510462.81
125,1628175600,1.365,1.3817,1.3807,1.3703,2985142.36
126,1628172000,1.355,1.3815,1.3591,1.3804,4550681.97
127,1628168400,1.3451,1.3594,1.3537,1.3593,1516246.88
128,1628164800,1.3384,1.3627,1.352,1.3532,2187809.34
129,1628161200,1.349,1.3592,1.3538,1.3523,1329712.07
130,1628157600,1.3475,1.3597,1.348,1.3531,1486500.25
131,1628154000,1.348,1.3683,1.3633,1.349,2096315.82
132,1628150400,1.3621,1.3768,1.3669,1.3621,2249950.83
133,1628146800,1.3613,1.3745,1.3706,1.3671,940802.53
134,1628143200,1.3647,1.381,1.381,1.371,1422680.31
135,1628139600,1.3643,1.3868,1.366,1.3809,1026002.24
136,1628136000,1.3663,1.38,1.3772,1.3664,1098508.46
137,1628132400,1.374,1.381,1.3796,1.3773,1306755.48
138,1628128800,1.3687,1.3796,1.3722,1.3795,1247943.5
139,1628125200,1.362,1.377,1.37,1.3725,1568380.49
140,1628121600,1.3672,1.386,1.3763,1.3696,1172814.89
141,1628118000,1.3719,1.389,1.3778,1.3767,1895071.15
142,1628114400,1.37,1.3932,1.3882,1.3776,2368613.09
143,1628110800,1.3843,1.392,1.3871,1.3879,1405687.7
144,1628107200,1.3795,1.3924,1.3795,1.3872,2698562.55
145,1628103600,1.3644,1.3795,1.3765,1.3795,3549231.51
146,1628100000,1.3672,1.3818,1.3778,1.3761,3830255.43
147,1628096400,1.3738,1.3935,1.3768,1.3774,4009390.24
148,1628092800,1.3657,1.379,1.3663,1.3766,1833495.2
149,1628089200,1.3615,1.37,1.3629,1.3662,2338781.09
150,1628085600,1.3544,1.367,1.3638,1.3624,1688858.95
151,1628082000,1.3557,1.3725,1.3631,1.3639,2669859.43
152,1628078400,1.3438,1.3637,1.3447,1.3632,2762784.95
153,1628074800,1.3346,1.3534,1.3384,1.3448,1857192.99
154,1628071200,1.3241,1.3418,1.3317,1.3382,1026532.9
155,1628067600,1.3249,1.3328,1.3298,1.3313,286086.38
156,1628064000,1.3229,1.3392,1.3346,1.3303,889229.57
157,1628060400,1.3268,1.3381,1.3357,1.3346,1632700.06
158,1628056800,1.3342,1.345,1.3386,1.3356,498693.31
159,1628053200,1.3366,1.3507,1.3371,1.3384,731294.43
160,1628049600,1.3303,1.3421,1.34,1.3371,1691056.66
161,1628046000,1.3394,1.3495,1.345,1.34,1636313.51
162,1628042400,1.3436,1.3598,1.3558,1.345,1262790.78
163,1628038800,1.3483,1.3619,1.357,1.3555,2135178.3
164,1628035200,1.3382,1.3742,1.3689,1.357,2605628.15
165,1628031600,1.3616,1.3815,1.3777,1.3692,1494694.49
166,1628028000,1.3584,1.3813,1.3584,1.3777,2647517.74
167,1628024400,1.3577,1.375,1.3732,1.3583,3026314.12
168,1628020800,1.3582,1.374,1.3663,1.3724,2775862.46
169,1628017200,1.3626,1.3782,1.377,1.3667,3004362.53
170,1628013600,1.3467,1.3775,1.3512,1.3769,5302582.96
171,1628010000,1.3503,1.3749,1.3594,1.3507,4698752.73
172,1628006400,1.3347,1.3615,1.3386,1.3595,2785056.26
173,1628002800,1.328,1.3467,1.3415,1.339,2912779.26
174,1627999200,1.3354,1.3675,1.3557,1.3415,5761953.82
175,1627995600,1.3068,1.3659,1.3068,1.3549,5398049.3
176,1627992000,1.2806,1.3073,1.2944,1.3069,1625144.36
177,1627988400,1.2938,1.3072,1.3029,1.2939,606684.5
178,1627984800,1.2923,1.3086,1.299,1.3031,685755.48
179,1627981200,1.2859,1.3025,1.2931,1.2985,653084.9
180,1627977600,1.289,1.3019,1.3011,1.2932,784809.86
181,1627974000,1.2729,1.3068,1.2766,1.3011,2238645.5
182,1627970400,1.2715,1.2804,1.2738,1.2777,443481.91
183,1627966800,1.262,1.2783,1.274,1.2742,1536271.24
184,1627963200,1.273,1.2925,1.2844,1.2746,1951014.12
185,1627959600,1.28,1.2985,1.2938,1.2844,2006928.63
186,1627956000,1.2908,1.3031,1.2927,1.2937,1448824.67
187,1627952400,1.292,1.3125,1.3125,1.2925,2722204.58
188,1627948800,1.3003,1.3227,1.3082,1.3125,2410960.05
189,1627945200,1.307,1.3217,1.3197,1.3078,1944347.4
190,1627941600,1.3062,1.3211,1.3087,1.32,1042548.33
191,1627938000,1.3,1.3126,1.3012,1.3087,2449324.49
192,1627934400,1.3006,1.3157,1.3132,1.3015,3253609.9
193,1627930800,1.3094,1.33,1.327,1.3129,2890728.87
194,1627927200,1.3262,1.3322,1.3312,1.327,1194338.37
195,1627923600,1.3242,1.3345,1.3307,1.3313,1298139.26
196,1627920000,1.3251,1.3369,1.3271,1.3302,1475887.29
197,1627916400,1.3247,1.3326,1.3282,1.327,1163812.82
198,1627912800,1.3239,1.3299,1.3253,1.3281,1309505.54
199,1627909200,1.3103,1.3271,1.3156,1.3256,1396580.15
200,1627905600,1.3047,1.3281,1.3234,1.3154,1891117.34
201,1627902000,1.3206,1.3301,1.3299,1.3234,862466.51
202,1627898400,1.3233,1.3337,1.3272,1.3302,637707.15
203,1627894800,1.3165,1.331,1.3231,1.3273,1617619.27
204,1627891200,1.32,1.347,1.3419,1.3233,1363849.36
205,1627887600,1.3371,1.3504,1.3484,1.3417,1746593.69
206,1627884000,1.3214,1.3498,1.3214,1.3485,2469917.24
207,1627880400,1.3209,1.3279,1.3214,1.3218,508438.98
208,1627876800,1.3155,1.3302,1.321,1.3212,1056762.39
209,1627873200,1.3183,1.3257,1.3244,1.321,1458643.66
210,1627869600,1.3031,1.3264,1.3055,1.3247,1998855.98
211,1627866000,1.2941,1.3122,1.298,1.3052,1981648.61
212,1627862400,1.2968,1.323,1.3141,1.2984,3261502.67
213,1627858800,1.3,1.329,1.3254,1.3147,3605311.79
214,1627855200,1.32,1.3551,1.3473,1.326,3230181.44
215,1627851600,1.3451,1.3545,1.3545,1.3473,1409686.53
216,1627848000,1.345,1.3629,1.3474,1.3546,3564731.02
217,1627844400,1.3275,1.3543,1.3452,1.3474,3992392.84
218,1627840800,1.3354,1.3478,1.3386,1.3451,1167345.77
219,1627837200,1.3337,1.3543,1.3485,1.3387,2069222.57
220,1627833600,1.3281,1.358,1.3571,1.3485,4284296.63
221,1627830000,1.3531,1.3663,1.357,1.3571,1475263.66
222,1627826400,1.3487,1.3598,1.353,1.3571,2020134.79
223,1627822800,1.3515,1.367,1.3668,1.353,1897939.18
224,1627819200,1.3591,1.3719,1.3617,1.3665,1334480.94
225,1627815600,1.3469,1.3667,1.3606,1.3621,1882270.01
226,1627812000,1.359,1.3789,1.3789,1.3616,879539.28
227,1627808400,1.3653,1.3795,1.3682,1.3787,923002.99
228,1627804800,1.3622,1.3749,1.3636,1.368,604528.27
229,1627801200,1.3618,1.3808,1.3769,1.3637,1057627.4
230,1627797600,1.3585,1.3819,1.3673,1.3767,1791664.53
231,1627794000,1.3616,1.3864,1.3748,1.3673,2534681.95
232,1627790400,1.3729,1.3889,1.3814,1.375,3555217.49
233,1627786800,1.3604,1.3893,1.37,1.3814,4829147.04
234,1627783200,1.3416,1.37,1.3416,1.37,3430389.98
235,1627779600,1.3372,1.352,1.3489,1.3415,2706001.64
236,1627776000,1.312,1.35,1.3211,1.3494,3591041.44
237,1627772400,1.3167,1.3339,1.3248,1.3206,3008557.05
238,1627768800,1.3134,1.3248,1.3234,1.3248,1373475.79
239,1627765200,1.3091,1.3236,1.3092,1.3234,2703037.31
240,1627761600,1.2996,1.3146,1.303,1.3092,1285883.25
241,1627758000,1.3022,1.3081,1.3035,1.3031,645498.79
242,1627754400,1.2971,1.3059,1.2984,1.304,854977.42
243,1627750800,1.2959,1.3062,1.3031,1.2985,1183519.72
244,1627747200,1.302,1.3131,1.3099,1.3034,726024.26
245,1627743600,1.3,1.3109,1.3037,1.31,992476.3
246,1627740000,1.2957,1.3091,1.3036,1.304,1171836.7
247,1627736400,1.3015,1.3099,1.3089,1.3038,1189879.45
248,1627732800,1.3054,1.3157,1.3083,1.3093,641758.44
249,1627729200,1.305,1.3215,1.3215,1.3083,1275165.72
250,1627725600,1.3113,1.325,1.3141,1.3215,1578902.67
251,1627722000,1.3081,1.3182,1.316,1.3141,3056925.78
252,1627718400,1.3068,1.3163,1.3077,1.3158,617721.75
253,1627714800,1.2995,1.3105,1.3005,1.3074,659711.58
254,1627711200,1.2947,1.3022,1.3013,1.3006,428783.09
255,1627707600,1.2886,1.3126,1.3118,1.3012,1099353.05
256,1627704000,1.3019,1.3175,1.3149,1.3118,1280659.86
257,1627700400,1.3121,1.322,1.3178,1.3146,1136095.37
258,1627696800,1.31,1.3234,1.3137,1.3179,1311961.02
259,1627693200,1.3046,1.3254,1.3197,1.3137,2032785.32
260,1627689600,1.3001,1.3297,1.3119,1.3188,3931246.24
261,1627686000,1.2975,1.3123,1.3027,1.3115,2420813.05
262,1627682400,1.2954,1.3106,1.3049,1.303,1886379.3
263,1627678800,1.2962,1.3125,1.2989,1.3042,3178607.12
264,1627675200,1.281,1.3035,1.282,1.2991,3620311.24
265,1627671600,1.2705,1.2823,1.2715,1.2823,763205.28
266,1627668000,1.2658,1.2738,1.2724,1.2715,843772.83
267,1627664400,1.2681,1.2746,1.2681,1.2729,709036.31
268,1627660800,1.2655,1.2749,1.2733,1.268,1724737.03
269,1627657200,1.265,1.2791,1.2784,1.273,943856.0
270,1627653600,1.2589,1.2796,1.2598,1.2789,1353492.83
271,1627650000,1.2513,1.2637,1.2536,1.2595,1328866.39
272,1627646400,1.2536,1.2637,1.2598,1.2537,1238975.11
273,1627642800,1.2591,1.2675,1.2675,1.2599,856950.7
274,1627639200,1.257,1.2686,1.2672,1.2676,854385.24
275,1627635600,1.2489,1.2709,1.2709,1.2681,2476629.19
276,1627632000,1.266,1.2965,1.2964,1.2708,2010411.54
277,1627628400,1.2889,1.3006,1.2945,1.296,455636.35
278,1627624800,1.2889,1.2999,1.2978,1.2945,793166.46
279,1627621200,1.2942,1.3063,1.3053,1.2978,1163840.87
280,1627617600,1.3004,1.3183,1.313,1.3058,1576194.55
281,1627614000,1.301,1.3167,1.3012,1.3126,1330982.7
282,1627610400,1.3,1.3157,1.3101,1.3011,2318825.14
283,1627606800,1.2892,1.313,1.2919,1.3094,2985783.91
284,1627603200,1.2791,1.2933,1.2856,1.2917,1781922.93
285,1627599600,1.2821,1.2962,1.284,1.286,2847577.81
286,1627596000,1.2764,1.2868,1.2794,1.284,1929939.35
287,1627592400,1.2767,1.2933,1.2904,1.279,857074.25
288,1627588800,1.2768,1.2986,1.2816,1.2904,2315873.25
289,1627585200,1.2733,1.2852,1.2749,1.282,986109.16
290,1627581600,1.2724,1.2822,1.2786,1.2753,1634466.67
291,1627578000,1.2772,1.2876,1.2854,1.2793,889156.0
292,1627574400,1.281,1.2902,1.2864,1.2857,921846.02
293,1627570800,1.2794,1.2881,1.2856,1.2863,1244751.52
294,1627567200,1.274,1.2889,1.28,1.2847,1185981.97
295,1627563600,1.2691,1.2822,1.2716,1.2798,946281.96
296,1627560000,1.2633,1.2727,1.27,1.2717,1093505.06
297,1627556400,1.2646,1.2844,1.2775,1.27,1057188.67
298,1627552800,1.2729,1.2871,1.2849,1.2773,918907.35
299,1627549200,1.2721,1.2912,1.2721,1.2847,1291004.41
300,1627545600,1.2657,1.2753,1.2735,1.2717,627682.96
301,1627542000,1.2705,1.2781,1.2751,1.2716,801261.59
302,1627538400,1.2732,1.2833,1.2818,1.2751,599099.52
303,1627534800,1.2711,1.2849,1.2756,1.2819,1114429.71
304,1627531200,1.2617,1.2814,1.2651,1.2758,1836760.91
305,1627527600,1.2609,1.2741,1.2719,1.265,1145314.49
306,1627524000,1.2686,1.285,1.2712,1.2717,1247982.32
307,1627520400,1.2576,1.2758,1.2651,1.2712,1976746.6
308,1627516800,1.2652,1.2896,1.288,1.2655,1839014.3
309,1627513200,1.2718,1.288,1.2754,1.288,1407140.97
310,1627509600,1.2717,1.2891,1.2825,1.2757,1358436.27
311,1627506000,1.2705,1.2852,1.2736,1.2832,1511971.79
312,1627502400,1.2663,1.2834,1.2834,1.2746,1907597.7
313,1627498800,1.2806,1.2997,1.2948,1.284,2008259.89
314,1627495200,1.2602,1.3025,1.266,1.2942,3666308.24
315,1627491600,1.264,1.306,1.3045,1.2657,2661850.8
316,1627488000,1.2866,1.3057,1.2931,1.3043,1183834.19
317,1627484400,1.2839,1.3005,1.2878,1.293,1458805.25
318,1627480800,1.2767,1.2898,1.2826,1.2883,1397434.78
319,1627477200,1.275,1.292,1.2842,1.2829,2746062.09
320,1627473600,1.28,1.3144,1.3114,1.2844,2967592.7
321,1627470000,1.2951,1.3183,1.2961,1.3115,1731524.37
322,1627466400,1.2947,1.3075,1.3007,1.2966,1027824.94
323,1627462800,1.2869,1.3008,1.2897,1.3003,471678.19
324,1627459200,1.2807,1.3083,1.3007,1.2892,969014.31
325,1627455600,1.2636,1.3083,1.2639,1.3012,1461142.19
326,1627452000,1.2615,1.2854,1.2818,1.2646,1280795.66
327,1627448400,1.27,1.2833,1.2708,1.2819,776966.74
328,1627444800,1.2702,1.2836,1.2754,1.2708,1059089.39
329,1627441200,1.2695,1.2905,1.282,1.2759,1794800.34
330,1627437600,1.2786,1.2986,1.2909,1.282,2803772.71
331,1627434000,1.26,1.2927,1.2661,1.2903,1821022.54
332,1627430400,1.258,1.2818,1.2805,1.2664,1418072.83
333,1627426800,1.2643,1.2821,1.277,1.2807,1955732.36
334,1627423200,1.25,1.2823,1.263,1.2771,3458469.18
335,1627419600,1.253,1.2731,1.2547,1.2628,2066518.56
336,1627416000,1.2442,1.262,1.2445,1.2547,2690054.94
337,1627412400,1.2425,1.2553,1.2507,1.2442,1342933.74
338,1627408800,1.2354,1.255,1.2484,1.2501,2021565.57
339,1627405200,1.2415,1.2549,1.2418,1.2484,1817721.15
340,1627401600,1.241,1.2791,1.2753,1.242,2727696.11
341,1627398000,1.2678,1.2968,1.2847,1.2756,2765064.69
342,1627394400,1.2537,1.3093,1.3018,1.285,5189309.27
343,1627390800,1.2974,1.317,1.3055,1.3024,2334281.55
344,1627387200,1.2877,1.31,1.3022,1.3058,2642308.16
345,1627383600,1.2745,1.3022,1.2745,1.3022,2660174.21
346,1627380000,1.2582,1.276,1.266,1.2744,1552642.41
347,1627376400,1.2515,1.2682,1.2573,1.2666,1199808.33
348,1627372800,1.2441,1.2612,1.2512,1.2572,1021298.99
349,1627369200,1.2425,1.2558,1.2456,1.2513,658421.5
350,1627365600,1.2421,1.2561,1.2464,1.2459,735808.86
351,1627362000,1.2307,1.26,1.2332,1.2465,1213011.9
352,1627358400,1.2213,1.2412,1.2298,1.2333,1756319.51
353,1627354800,1.214,1.2372,1.2188,1.2295,1834303.21
354,1627351200,1.2157,1.2406,1.2216,1.219,2795730.86
355,1627347600,1.22,1.2613,1.2602,1.2223,4603877.49
356,1627344000,1.2442,1.2706,1.2556,1.2603,1793377.13
357,1627340400,1.2547,1.2724,1.2705,1.2554,2573627.42
358,1627336800,1.2506,1.2725,1.2601,1.2701,4403835.95
359,1627333200,1.2427,1.2782,1.2782,1.2606,7276503.43
360,1627329600,1.2668,1.3343,1.3305,1.2788,10846895.53
361,1627326000,1.3305,1.3704,1.3423,1.3306,5185021.16
362,1627322400,1.3375,1.3511,1.3434,1.3423,2384046.34
363,1627318800,1.3312,1.3496,1.3376,1.3434,4249791.16
364,1627315200,1.328,1.3475,1.3311,1.3379,4933110.11
365,1627311600,1.3138,1.3344,1.3188,1.331,2639841.75
366,1627308000,1.3114,1.3322,1.3214,1.3189,3595676.24
367,1627304400,1.3201,1.3417,1.3417,1.3216,3945778.97
368,1627300800,1.3291,1.3534,1.3462,1.3419,2408758.31
369,1627297200,1.3419,1.3562,1.3562,1.3456,1889128.25
370,1627293600,1.3354,1.3571,1.344,1.3555,1320782.73
371,1627290000,1.3347,1.3584,1.3487,1.3441,2171032.35
372,1627286400,1.3252,1.3561,1.3476,1.3494,2008079.96
373,1627282800,1.3317,1.3776,1.3621,1.3475,4206439.62
374,1627279200,1.357,1.4,1.385,1.3626,5544565.31
375,1627275600,1.3517,1.3857,1.3517,1.3837,6691214.69
376,1627272000,1.3252,1.3584,1.3275,1.3513,6329218.42
377,1627268400,1.3108,1.3285,1.3156,1.3277,3223345.46
378,1627264800,1.3052,1.336,1.3252,1.3153,6165242.92
379,1627261200,1.2584,1.3375,1.2671,1.3249,15035804.19
380,1627257600,1.2233,1.2697,1.2296,1.2672,6843204.66
381,1627254000,1.2124,1.23,1.2183,1.2295,3371887.25
382,1627250400,1.2078,1.2191,1.219,1.2182,699462.05
383,1627246800,1.2069,1.2193,1.2095,1.2193,888269.83
384,1627243200,1.2001,1.2098,1.2052,1.2095,790127.56
385,1627239600,1.2,1.2104,1.2083,1.2052,1948365.3
386,1627236000,1.2064,1.2119,1.2097,1.208,1069419.26
387,1627232400,1.1934,1.2096,1.1959,1.2096,1601125.35
388,1627228800,1.1909,1.2052,1.2032,1.1963,1300407.39
389,1627225200,1.1975,1.209,1.2013,1.2034,946050.55
390,1627221600,1.1942,1.2119,1.2113,1.2015,2081290.67
391,1627218000,1.2058,1.2199,1.2168,1.2112,1425938.27
392,1627214400,1.2155,1.2232,1.2214,1.2172,485227.48
393,1627210800,1.2164,1.2247,1.218,1.2215,1026742.1
394,1627207200,1.2178,1.238,1.2316,1.2185,1692949.19
395,1627203600,1.223,1.2325,1.23,1.2316,596499.75
396,1627200000,1.2239,1.2382,1.2328,1.2298,798647.55
397,1627196400,1.2279,1.2391,1.2279,1.233,839860.25
398,1627192800,1.2197,1.2303,1.2213,1.2278,778214.74
399,1627189200,1.2175,1.2298,1.2264,1.2213,752986.05
400,1627185600,1.2138,1.2321,1.216,1.2264,580173.47
401,1627182000,1.2164,1.2319,1.2211,1.2169,1032241.19
402,1627178400,1.2082,1.2226,1.2093,1.2205,912878.26
403,1627174800,1.2077,1.2206,1.2137,1.2094,1064194.56
404,1627171200,1.2077,1.24,1.2341,1.2139,1816673.17
405,1627167600,1.2175,1.235,1.2231,1.2345,977160.09
406,1627164000,1.2176,1.227,1.2264,1.2229,749863.3
407,1627160400,1.2152,1.2282,1.2222,1.227,1637152.82
408,1627156800,1.2095,1.2242,1.2175,1.2221,1211839.37
409,1627153200,1.2151,1.2352,1.2352,1.2175,3481310.74
410,1627149600,1.2339,1.2453,1.2402,1.2354,1196307.2
411,1627146000,1.2349,1.2499,1.2415,1.2402,3351696.14
412,1627142400,1.2077,1.2421,1.2089,1.2415,3669435.43
413,1627138800,1.2073,1.2163,1.2123,1.2085,1119272.51
414,1627135200,1.205,1.2171,1.211,1.2126,912564.48
415,1627131600,1.2101,1.2169,1.2139,1.211,955342.75
416,1627128000,1.2113,1.2182,1.218,1.2143,756032.02
417,1627124400,1.21,1.2246,1.2171,1.218,1232357.04
418,1627120800,1.2032,1.2228,1.2109,1.2171,1587163.27
419,1627117200,1.1985,1.2112,1.1985,1.2109,534888.98
420,1627113600,1.1971,1.2177,1.2153,1.1984,886514.48
421,1627110000,1.2135,1.2259,1.221,1.2153,839128.5
422,1627106400,1.2091,1.221,1.2146,1.2208,508391.9
423,1627102800,1.208,1.2152,1.2126,1.2146,694826.28
424,1627099200,1.21,1.2217,1.216,1.2126,1601592.82
425,1627095600,1.2062,1.216,1.211,1.216,673670.24
426,1627092000,1.2078,1.215,1.212,1.211,1565929.57
427,1627088400,1.2026,1.214,1.2084,1.2119,1492647.65
428,1627084800,1.2025,1.219,1.208,1.2086,2821211.22
429,1627081200,1.1881,1.2079,1.1916,1.2079,3159320.34
430,1627077600,1.1691,1.195,1.1702,1.1917,3353713.52
431,1627074000,1.1638,1.1718,1.1693,1.1702,1579386.69
432,1627070400,1.1546,1.1708,1.1573,1.1694,1547503.48
