,time,low,high,open,close,volume
0,1628622000,45277.13,45394.69,45327.62,45379.2,50.56267858
1,1628618400,45035.03,45398.09,45116.11,45327.62,646.73494849
2,1628614800,44809.57,45154.83,44815.02,45120.17,634.28817019
3,1628611200,44650.27,45288.49,45178.83,44814.31,1068.69483088
4,1628607600,44900.0,45510.42,45376.78,45195.07,1006.90318318
5,1628604000,45230.14,45700.0,45563.46,45376.78,675.29643539
6,1628600400,45372.91,46124.61,45948.33,45565.36,976.45590264
7,1628596800,45212.58,45970.92,45369.31,45953.17,757.07729843
8,1628593200,45222.0,45620.9,45369.6,45364.45,666.16461408
9,1628589600,45309.81,46048.83,46001.27,45369.6,562.4162284
10,1628586000,45828.58,46179.53,46146.84,45994.16,422.48250876
11,1628582400,45727.17,46180.25,45964.06,46146.91,275.78759552
12,1628578800,45330.99,46040.0,45554.55,45964.06,245.80400109
13,1628575200,45383.22,45736.41,45579.13,45561.06,240.24864766
14,1628571600,45420.21,45780.0,45465.58,45584.35,231.22501081
15,1628568000,45465.56,45849.95,45718.93,45465.58,376.2623798
16,1628564400,45651.0,46126.06,46095.27,45718.94,359.03348321
17,1628560800,45839.1,46135.0,46012.0,46099.79,309.90301912
18,1628557200,45641.61,46100.0,45980.94,46012.0,467.65985647
19,1628553600,45730.0,46718.44,46280.0,45980.94,1203.71934582
20,1628550000,46062.51,46436.18,46259.99,46285.48,605.08726307
21,1628546400,45690.0,46374.17,45720.49,46259.99,566.04772878
22,1628542800,44876.98,46032.64,45465.27,45719.21,1320.18362197
23,1628539200,45425.22,46440.72,46000.14,45463.22,1316.76603756
24,1628535600,45815.25,46433.93,46217.0,46005.09,770.25083569
25,1628532000,45855.53,46497.42,45861.38,46217.01,779.47789136
26,1628528400,45801.7,46054.93,45925.16,45861.38,384.59694974
27,1628524800,45729.35,46193.13,45912.12,45925.17,641.46319146
28,1628521200,45638.62,46065.03,45638.62,45909.16,728.44056473
29,1628517600,45398.06,46297.42,45411.53,45643.08,1446.38777868
30,1628514000,45293.76,45919.99,45700.89,45413.05,805.39991035
31,1628510400,45572.38,46166.44,45981.76,45707.47,635.50442539
32,1628506800,45504.45,46100.0,45682.96,45981.76,1073.33498519
33,1628503200,44789.01,45723.0,44894.94,45690.74,1042.66020634
34,1628499600,43694.7,45029.77,43748.75,44886.93,977.48799649
35,1628496000,43636.57,43935.73,43835.75,43748.74,275.64070471
36,1628492400,43365.33,43868.63,43511.17,43840.24,323.34597994
37,1628488800,43300.0,43675.21,43580.49,43499.51,267.02973384
38,1628485200,43404.87,43760.26,43610.01,43578.53,216.02240217
39,1628481600,43288.45,43652.55,43531.99,43614.98,489.66024682
40,1628478000,43323.26,43665.79,43510.89,43532.0,688.81872704
41,1628474400,43054.16,43540.57,43138.0,43508.0,778.93796939
42,1628470800,42821.3,43407.88,43231.24,43141.34,1666.5413492
43,1628467200,43082.65,44015.05,43829.15,43227.54,1665.63843512
44,1628463600,43659.69,44500.0,44229.87,43829.14,880.91465998
45,1628460000,44202.29,44624.89,44283.33,44232.12,971.26420365
46,1628456400,43801.44,44350.0,43882.96,44283.32,636.31580051
47,1628452800,43131.97,44285.7,43734.76,43874.87,1249.18158057
48,1628449200,43282.7,43901.24,43659.23,43745.37,1360.91208955
49,1628445600,43477.0,43937.95,43700.0,43659.26,850.64998043
50,1628442000,43530.61,43955.66,43762.04,43700.0,1010.48552153
51,1628438400,43609.67,44434.93,44032.0,43760.0,1260.99455847
52,1628434800,43794.94,44230.67,43944.92,44032.0,1159.22495362
53,1628431200,43875.0,44897.4,44788.0,43948.03,986.86702822
54,1628427600,44584.15,45222.03,45047.81,44788.0,406.180799
55,1628424000,44392.04,45176.64,44486.15,45047.82,356.54500431
56,1628420400,44138.51,44753.97,44408.96,44486.15,305.31474482
57,1628416800,44221.96,44909.34,44764.89,44408.97,380.62110967
58,1628413200,44453.72,44931.83,44499.69,44763.25,193.94776454
59,1628409600,44442.93,45084.07,44869.66,44489.79,493.16547107
60,1628406000,44714.7,45325.62,45090.75,44869.67,650.30580295
61,1628402400,44674.79,45363.83,44801.85,45080.86,1011.11231228
62,1628398800,44231.0,44870.41,44382.48,44811.92,636.19873134
63,1628395200,44221.58,44580.43,44383.09,44382.47,520.47959842
64,1628391600,43939.24,44411.0,43979.29,44383.1,583.19008051
65,1628388000,43778.28,44189.51,44146.39,43979.3,740.37303052
66,1628384400,43919.93,44653.47,44617.44,44160.0,909.12643782
67,1628380800,44177.76,44831.26,44628.11,44617.45,1158.90031795
68,1628377200,44076.72,44750.0,44076.72,44637.34,895.8778483
69,1628373600,43554.11,44230.51,43564.69,44078.85,805.21738405
70,1628370000,43505.0,44405.74,43993.04,43554.11,1014.13636978
71,1628366400,43666.36,44192.11,43980.21,43982.62,837.50853515
72,1628362800,43459.84,44099.0,43584.23,43980.2,624.36184369
73,1628359200,43290.01,43768.97,43464.54,43592.39,538.07967784
74,1628355600,43228.58,43796.0,43746.23,43462.57,929.06776121
75,1628352000,42457.27,43783.51,43412.62,43741.13,1734.43464005
76,1628348400,43326.6,43722.03,43533.44,43412.62,750.46614652
77,1628344800,43217.85,43669.98,43219.96,43533.45,964.45282029
78,1628341200,43110.52,43758.55,43568.23,43219.97,1133.10241842
79,1628337600,43380.0,44600.0,43853.68,43574.43,2364.02352503
80,1628334000,43450.21,43907.79,43702.29,43851.12,685.91788854
81,1628330400,43561.23,44000.0,43672.94,43702.27,849.40698298
82,1628326800,43412.75,43849.51,43488.98,43669.94,581.25842218
83,1628323200,43135.65,43514.66,43240.77,43490.95,399.72511109
84,1628319600,43100.01,43565.99,43280.41,43240.77,202.8208928
85,1628316000,43039.76,43535.64,43456.81,43280.41,329.39673224
86,1628312400,43315.69,43664.62,43320.01,43456.2,312.03394746
87,1628308800,43316.78,43974.0,43727.19,43316.79,695.03820949
88,1628305200,43010.39,43786.11,43331.12,43730.18,899.56881033
89,1628301600,42999.3,43438.43,43207.23,43327.08,660.05373236
90,1628298000,42846.39,43373.79,43296.73,43204.25,751.12544308
91,1628294400,42607.0,43317.44,42869.59,43297.84,677.71961318
92,1628290800,42599.7,42940.45,42799.98,42869.58,346.56671928
93,1628287200,42450.01,42881.34,42450.01,42799.98,380.14988018
94,1628283600,42402.55,42781.03,42729.73,42450.0,572.55973823
95,1628280000,42473.01,42992.48,42934.07,42730.0,699.74954026
96,1628276400,42735.56,43034.19,42818.23,42930.45,774.13333471
97,1628272800,42661.92,43024.21,42921.45,42818.24,1066.34411183
98,1628269200,42495.0,43399.26,42547.91,42924.34,1573.14230815
99,1628265600,42232.56,43280.0,42232.56,42545.11,3019.9831445
100,1628262000,40718.54,42400.0,40799.74,42231.19,2943.11378992
101,1628258400,40661.01,40968.0,40945.52,40799.74,593.22128015
102,1628254800,40727.94,41059.23,40784.39,40945.51,817.65031893
103,1628251200,40300.0,41086.5,40515.49,40784.39,660.51499485
104,1628247600,40491.94,40768.18,40686.85,40513.39,307.89854729
105,1628244000,40413.57,40846.15,40615.39,40694.89,535.75820062
106,1628240400,40569.49,40969.58,40965.47,40615.38,764.46336331
107,1628236800,40554.83,41160.03,40736.29,40965.48,862.68411321
108,1628233200,40725.02,41114.76,41037.73,40739.23,859.95779946
109,1628229600,40457.9,41191.62,40554.99,41038.44,448.59502064
110,1628226000,40134.54,40565.47,40171.39,40555.0,249.15590863
111,1628222400,39876.74,40369.92,40232.44,40171.39,500.940784
112,1628218800,40142.85,40619.92,40356.67,40232.44,439.58820601
113,1628215200,40227.22,40668.52,40617.23,40350.89,303.77922048
114,1628211600,39928.64,40756.04,40083.55,40617.73,571.29573375
115,1628208000,40000.0,41034.4,40888.73,40074.85,1133.86848601
116,1628204400,40789.74,41164.01,40944.33,40888.74,499.4977134
117,1628200800,40769.93,41048.02,40935.61,40941.41,400.85000732
118,1628197200,40690.57,41310.0,40903.33,40935.61,587.5461001
119,1628193600,40723.86,41217.52,40723.86,40903.33,671.81224308
120,1628190000,40576.53,41447.89,40903.41,40722.79,2462.37740878
121,1628186400,40338.37,41035.48,40763.63,40899.08,2836.15380238
122,1628182800,39694.1,40782.89,39768.99,40763.63,3501.77403831
123,1628179200,38759.92,39800.0,38774.83,39768.66,2932.15093584
124,1628175600,38558.83,39384.61,39006.1,38780.7,1357.6756179
125,1628172000,37859.29,39034.54,38031.09,39009.83,1908.49149504
126,1628168400,37657.38,38200.0,38033.53,38025.1,1437.19276406
127,1628164800,37300.0,38138.09,38001.53,38033.53,1712.54456505
128,1628161200,37932.54,38222.2,38024.0,38001.55,769.88376444
129,1628157600,37819.84,38239.21,38022.15,38018.86,717.35290053
130,1628154000,37901.66,38596.88,38472.87,38022.16,1109.63461207
131,1628150400,38430.05,38943.16,38850.27,38473.97,775.103984
132,1628146800,38704.98,39066.34,39066.34,38851.78,930.0684792
133,1628143200,38985.59,39363.99,39362.24,39066.34,601.10850861
134,1628139600,39276.44,39500.0,39345.78,39361.15,400.98923964
135,1628136000,39252.44,39517.41,39425.96,39343.31,364.9929538
136,1628132400,39266.93,39532.83,39365.35,39425.97,447.21861204
137,1628128800,39222.24,39476.0,39475.32,39365.36,597.29512169
138,1628125200,39166.13,39588.0,39544.0,39475.32,965.54643133
139,1628121600,39523.06,39831.0,39718.9,39544.0,520.59402821
140,1628118000,39542.85,39905.36,39712.0,39722.41,640.48915544
141,1628114400,39512.92,39965.1,39833.99,39712.0,820.22256712
142,1628110800,39716.33,39953.35,39748.85,39834.0,584.7632364
143,1628107200,39613.21,39854.23,39753.47,39749.63,614.6571835
144,1628103600,39473.9,39840.0,39569.18,39751.9,1093.00616166
145,1628100000,39379.16,39788.31,39386.43,39569.18,761.14795187
146,1628096400,39261.04,39493.0,39493.0,39386.42,753.82890154
